NODE,Total Profit ($)
POD_BIGSKY_2_SOLAR6-APND,-0.6481605850000002
POD_BIGSKY_2_SOLAR3-APND,-0.6481605850000002
POD_BIGSKY_2_SOLAR2-APND,-0.6481605850000002
POD_BIGSKY_2_SOLAR1-APND,-0.6481605850000002
POD_BIGSKY_2_SOLAR4-APND,-0.6481605850000002
POD_BGSKYN_2_ASPSR2-APND,-0.6481605850000002
POD_BIGSKY_2_BSKSR7-APND,-0.6481605850000002
POD_BIGSKY_2_BSKSR6-APND,-0.6481605850000002
POD_BGSKYN_2_BS3SR3-APND,-0.6481605850000002
SCEN_6_PDRP39-APND,-0.648340215
SCEN_6_PDRP29-APND,-0.648340215
SCEN_6_RDRR13-APND,-0.648340215
SCEN_6_RDRR12-APND,-0.648340215
SCEN_6_RDRR02-APND,-0.648340215
SCEN_6_PDRP99-APND,-0.648340215
SCEN_6_PDRP97-APND,-0.648340215
SCEN_6_PDRP98-APND,-0.648340215
SCEN_6_PDRP31-APND,-0.648340215
SCEN_6_PDRP96-APND,-0.648340215
SCEN_6_PDRP95-APND,-0.648340215
SCEN_6_PDRP42-APND,-0.648340215
SCEN_6_PDRP30-APND,-0.648340215
SCEN_6_PDRP33-APND,-0.648340215
SCEN_6_PDRP32-APND,-0.648340215
SCEN_6_PDRP15-APND,-0.648340215
SCEN_6_PDRP34-APND,-0.648340215
SCEN_6_PDRP35-APND,-0.648340215
SCEN_6_PDRP36-APND,-0.648340215
SCEN_6_PDRP37-APND,-0.648340215
SCEN_6_PDRP41-APND,-0.648340215
SCEN_6_PDRP93-APND,-0.648340215
SCEN_6_PDRP54-APND,-0.648340215
SCEN_6_PDRP40-APND,-0.648340215
SCEN_6_PDRP38-APND,-0.648340215
SCEN_6_PDRP94-APND,-0.648340215
SCEN_6_PDRP53-APND,-0.648340215
SCEN_6_PDRP91-APND,-0.648340215
SCEN_6_PDRP101-APND,-0.648340215
SCEN_6_PDRP01-APND,-0.648340215
SCEN_6_PDRP02-APND,-0.648340215
SCEN_6_PDRP03-APND,-0.648340215
SCEN_6_PDRP06-APND,-0.648340215
SCEN_6_PDRP07-APND,-0.648340215
SCEN_6_PDRP08-APND,-0.648340215
SCEN_6_PDRP09-APND,-0.648340215
SCEN_6_PDRP102-APND,-0.648340215
SCEN_6_PDRP55-APND,-0.648340215
SCEN_6_PDRP104-APND,-0.648340215
SCEN_6_PDRP105-APND,-0.648340215
SCEN_6_PDRP106-APND,-0.648340215
SCEN_6_PDRP109-APND,-0.648340215
SCEN_6_PDRP11-APND,-0.648340215
SCEN_6_PDRP111-APND,-0.648340215
SCEN_6_PDRP113-APND,-0.648340215
SCEN_6_PDRP27-APND,-0.648340215
SCEN_6_PDRP56-APND,-0.648340215
SCEN_6_PDRP88-APND,-0.648340215
SCEN_6_PDRP76-APND,-0.648340215
SCEN_6_PDRP87-APND,-0.648340215
SCEN_6_PDRP86-APND,-0.648340215
SCEN_6_PDRP85-APND,-0.648340215
SCEN_6_PDRP84-APND,-0.648340215
SCEN_6_PDRP81-APND,-0.648340215
SCEN_6_PDRP80-APND,-0.648340215
SCEN_6_PDRP79-APND,-0.648340215
SCEN_6_PDRP66-APND,-0.648340215
SCEN_6_PDRP58-APND,-0.648340215
SCEN_6_PDRP65-APND,-0.648340215
SCEN_6_PDRP64-APND,-0.648340215
SCEN_6_PDRP63-APND,-0.648340215
SCEN_6_PDRP62-APND,-0.648340215
SCEN_6_PDRP61-APND,-0.648340215
SCEN_6_PDRP60-APND,-0.648340215
SCEN_6_PDRP59-APND,-0.648340215
SCEN_6_PDRP89-APND,-0.648340215
SCEN_6_PDRP14-APND,-0.648340215
SCEN_6_PDRP43-APND,-0.648340215
SCEN_6_PDRP44-APND,-0.648340215
SCEN_6_PDRP50-APND,-0.648340215
SCEN_6_PDRP51-APND,-0.648340215
SCEN_6_PDRP45-APND,-0.648340215
SCEN_6_PDRP49-APND,-0.648340215
SCEN_6_PDRP48-APND,-0.648340215
SCEN_6_PDRP52-APND,-0.648340215
SCEN_6_PDRP46-APND,-0.648340215
SCEN_6_PDRP47-APND,-0.648340215
POD_ULTPFR_1_UNIT 1-APND,-0.648348725
CLAP_IVSLRP-APND,-0.64848408
SLAP_SCEN-APND,-0.6485645799999997
DC_SYLMAR-APND,-0.648774915
DC_SYLMAR_BURB-APND,-0.648775145
DC_SYLMAR_LADWP-APND,-0.648775145
DC_SYLMAR_GLEN-APND,-0.648775145
PRIMM_2_SOLAR1-APND,-0.648830805
MALAGA_1_ACDBX2-APND,-0.6488318399999999
CLAP_ENERSJ-APND,-0.6488446049999996
POD_OMAR_2_UNIT 1-APND,-0.64891188
POD_SYCAMR_2_UNIT 4-APND,-0.64891188
POD_OMAR_2_UNIT 2-APND,-0.64891188
POD_OMAR_2_UNIT 3-APND,-0.64891188
POD_OMAR_2_UNIT 4-APND,-0.64891188
POD_SYCAMR_2_UNIT 3-APND,-0.64891188
POD_SYCAMR_2_UNIT 2-APND,-0.64891188
POD_SYCAMR_2_UNIT 1-APND,-0.64891188
DGAP_GLENDALE-APND,-0.649103355
POD_SGREGY_6_SANGER-APND,-0.6491099099999995
DSRTSL_2_SOLAR1-APND,-0.6491162349999999
CLAP_PRIMM-APND,-0.64937487
POD_PRIMM_2_SOLAR1-APND,-0.64937487
CLAP_PRIMMBT1-APND,-0.64937487
POD_DSRTSL_2_SOLAR1-APND,-0.6495306949999997
BLM_2_UNITS-APND,-0.6496144150000001
NAVYII_2_UNITS-APND,-0.649706415
TERMEX_2_PL1X3-APND,-0.6497693200000001
CLAP_TERMEX-APND,-0.6499711449999999
DC_ADLNTO_BURB-APND,-0.650328335
DC_ADLNTO-APND,-0.650328335
DC_ADLNTO_GLEN-APND,-0.650328335
DC_ADLNTO_LADWP-APND,-0.650328335
CLAP_CMS2-APND,-0.6503787050000002
POD_TEHAPI_2_WIND1-APND,-0.6504525350000001
POD_TEHAPI_2_WIND2-APND,-0.6504525350000001
POD_IVANPA_1_UNIT2-APND,-0.650558105
POD_IVANPA_1_UNIT3-APND,-0.650558105
POD_IVANPA_1_UNIT1-APND,-0.650558105
MRCHNT_2_PL1X3-APND,-0.6507005900000001
CLAP_CMS1-APND,-0.6507837349999999
CLAP_CMS4-APND,-0.65082893
CLAP_MRCHNT-APND,-0.65092484
SLAP_SCLD-APND,-0.65126455
CLAP_CSLR4S-APND,-0.6513142299999999
DGAP_AZPS-APND,-0.6514541849999995
WARNE_2_UNIT-APND,-0.6516158749999998
POD_RCKCRK_7_UNIT 1-APND,-0.652173855
SUNSHN_2_LNDFL-APND,-0.6523614199999999
IVWEST_2_SOLAR1-APND,-0.6524154699999997
DGAP_SRP-APND,-0.6524307649999999
GILROY_1_UNIT-APND,-0.6525695699999998
POD_BALCHS_7_UNIT 1-APND,-0.6526255750000001
GILRPP_1_PL1X2-APND,-0.6526415600000002
POD_GILRPP_1_PL3X4-APND,-0.6526695050000001
POD_GILROY_1_UNIT-APND,-0.6526695050000001
POD_GILRPP_1_PL1X2-APND,-0.6526695050000001
BUCKCK_7_PL1X2-APND,-0.6527196449999999
POD_MSOLAR_2_SOLAR3-APND,-0.6528543100000002
POD_MSOLAR_2_SOLAR2-APND,-0.6528543100000002
POD_LARKSP_6_UNIT 1-APND,-0.6528874300000003
POD_BORDER_6_UNITA1-APND,-0.6528874300000003
CLAP_LARKSP-APND,-0.6528874300000003
POD_LARKSP_6_UNIT 2-APND,-0.6528874300000003
JOA_5_SON_HYBRID-APND,-0.6533007399999999
GR_5_GILA_RIVER_2-APND,-0.6533007399999999
CRESTA_7_PL1X2-APND,-0.65337296
POD_ORMOND_7_UNIT 2-APND,-0.6534432249999997
POD_ORMOND_7_UNIT 1-APND,-0.6534432249999997
CLAP_PEARBL-APND,-0.6534555300000002
LEBECS_2_UNITS-APND,-0.6535033699999999
PALOVRDE_ASR-APND,-0.6536348150000001
PLX_5_PLSTS-APND,-0.6536348150000001
CLAP_LAROA2-APND,-0.6536378049999998
POD_LEBECS_2_UNITS-APND,-0.653652525
LAROA2_2_UNITA1-APND,-0.6536863350000002
TENGEN_2_PL1X2-APND,-0.6536987550000001
CLAP_EDMONS-APND,-0.6539227750000002
CLAP_IVWEST-APND,-0.6540368550000001
POD_IVSLR2_2_SM2SR1-APND,-0.6540368550000001
POD_WISTRA_2_WRSSR1-APND,-0.6540368550000001
CLAP_WISTRA-APND,-0.6540368550000001
CLAP_SRMSR1-APND,-0.6540368550000001
POD_TERMEX_2_PL1X3-APND,-0.6540368550000001
POD_SLRMS3_2_SRMSR1-APND,-0.6540368550000001
CLAP_DREWSR-APND,-0.6540368550000001
POD_LAROA2_2_UNITA1-APND,-0.6540368550000001
CLAP_IVSLR2-APND,-0.6540368550000001
POD_TULEWD_1_TULWD1-APND,-0.6543263099999999
POD_CNTNLA_2_SOLAR1-APND,-0.6544106049999998
POD_CPVERD_2_SOLAR-APND,-0.6544106049999998
POD_IVSLRP_2_SOLAR1-APND,-0.6544106049999998
POD_CNTNLA_2_SOLAR2-APND,-0.6544106049999998
POD_IVWEST_2_SOLAR1-APND,-0.6544106049999998
CLAP_CPVERD-APND,-0.6544791449999998
BGROCK_2_BRFBX2-APND,-0.6545350349999999
DLAP_SDGE-APND,-0.65468971
DLAP_SCE-APND,-0.6549001600000004
POD_BUCKCK_7_PL1X2-APND,-0.6549253449999999
SCLD_1_PDRP09-APND,-0.654945585
SCLD_1_PDRP10-APND,-0.654945585
SCLD_1_PDRP06-APND,-0.654945585
SCLD_1_PDRP05-APND,-0.654945585
SCLD_1_PDRP11-APND,-0.654945585
POD_RCKCRK_7_UNIT 2-APND,-0.6549720349999999
CLAP_OCTILO-APND,-0.6550822050000005
POD_JACMSR_1_JACSR1-APND,-0.655090715
POD_POEPH_7_UNIT 1-APND,-0.6553508450000001
POD_POEPH_7_UNIT 2-APND,-0.6553508450000001
POD_ENERSJ_2_WIND-APND,-0.6553509600000003
CLAP_ESJWD2-APND,-0.6553509600000003
MCFLND_5_MBSBX2-APND,-0.6559590799999999
POD_SEGS_1_SR2SL2-APND,-0.6559867949999998
HIDSRT_2_UNITS-APND,-0.6561774650000001
POD_HIDSRT_2_UNITS-APND,-0.6562226600000002
POD_CRESTA_7_PL1X2-APND,-0.6563291500000001
POD_HELMPG_7_UNIT 1-APND,-0.6564380550000002
POD_HELMPG_7_UNIT 2-APND,-0.6564380550000002
POD_HELMPG_7_UNIT 3-APND,-0.6564380550000002
SANDLT_2_SUNITS-APND,-0.6565001550000005
POD_BLM_2_UNITS-APND,-0.6574969749999999
POD_NAVYII_2_UNITS-APND,-0.6574969749999999
POD_SANDLT_2_SUNITS-APND,-0.6574969749999999
POD_GRIZLY_1_UNIT 1-APND,-0.6583716649999998
CORONS_6_CLRWTR-APND,-0.6586474349999999
POD_ELCAJN_6_UNITA1-APND,-0.6586769899999998
POD_GLNARM_2_UNIT 5-APND,-0.6587009099999999
POD_VERNON_6_MALBRG-APND,-0.6594478350000001
MLAP_VERN-APND,-0.6594757800000004
VERNON_6_MALBRG-APND,-0.659543515
CARBOU_7_PL2X3-APND,-0.6595999799999998
POD_OTAY_6_PL1X2-APND,-0.6598538999999997
DVLCYN_1_UNITS-APND,-0.6598540150000002
HNTGBH_2_PL1X3-APND,-0.6600153600000002
SCNW_6_PDRP26-APND,-0.660144965
SCNW_6_PDRP07-APND,-0.660144965
SCNW_6_PDRP62-APND,-0.660144965
SCNW_6_PDRP47-APND,-0.660144965
SCNW_6_PDRP48-APND,-0.660144965
SCNW_6_PDRP49-APND,-0.660144965
SCNW_6_PDRP50-APND,-0.660144965
SCNW_6_PDRP51-APND,-0.660144965
SCNW_6_PDRP52-APND,-0.660144965
SCNW_6_PDRP53-APND,-0.660144965
SCNW_6_PDRP54-APND,-0.660144965
SCNW_6_PDRP55-APND,-0.660144965
SCNW_6_PDRP56-APND,-0.660144965
SCNW_6_PDRP59-APND,-0.660144965
SCNW_6_PDRP63-APND,-0.660144965
SCNW_6_PDRP45-APND,-0.660144965
SCNW_6_PDRP65-APND,-0.660144965
SCNW_6_PDRP66-APND,-0.660144965
SCNW_6_PDRP67-APND,-0.660144965
SCNW_6_PDRP68-APND,-0.660144965
SCNW_6_PDRP08-APND,-0.660144965
SCNW_6_PDRP73-APND,-0.660144965
SCNW_6_PDRP76-APND,-0.660144965
SCNW_6_PDRP88-APND,-0.660144965
SCNW_6_RDRR08-APND,-0.660144965
SCNW_6_RDRR10-APND,-0.660144965
SCNW_6_RDRR11-APND,-0.660144965
SCNW_6_PDRP46-APND,-0.660144965
SCNW_6_PDRP69-APND,-0.660144965
SCNW_6_PDRP44-APND,-0.660144965
SCNW_6_PDRP34-APND,-0.660144965
SCNW_6_PDRP43-APND,-0.660144965
SCNW_6_PDRP09-APND,-0.660144965
SCNW_6_PDRP10-APND,-0.660144965
SCNW_6_PDRP11-APND,-0.660144965
SCNW_6_PDRP12-APND,-0.660144965
SCNW_6_PDRP22-APND,-0.660144965
SCNW_6_PDRP24-APND,-0.660144965
SCNW_6_PDRP25-APND,-0.660144965
SCNW_6_PDRP27-APND,-0.660144965
SCNW_6_PDRP30-APND,-0.660144965
SCNW_6_PDRP31-APND,-0.660144965
SCNW_6_PDRP32-APND,-0.660144965
SCNW_6_PDRP33-APND,-0.660144965
SCNW_6_PDRP28-APND,-0.660144965
SCNW_6_PDRP41-APND,-0.660144965
SCNW_6_PDRP35-APND,-0.660144965
SCNW_6_PDRP42-APND,-0.660144965
SCNW_6_PDRP36-APND,-0.660144965
SCNW_6_PDRP37-APND,-0.660144965
SCNW_6_PDRP38-APND,-0.660144965
SCNW_6_PDRP40-APND,-0.660144965
SCNW_6_PDRP39-APND,-0.660144965
POD_ALAMIT_2_PL1X3-APND,-0.660198555
POD_ALAMIT_7_UNIT 5-APND,-0.660198555
POD_BUTTVL_7_UNIT 1-APND,-0.6604059
SANITR_6_UNITS-APND,-0.661206185
POD_PIOPIC_2_CTG2-APND,-0.6614300899999996
POD_OTMESA_2_PL1X3-APND,-0.6614300899999996
POD_PIOPIC_2_CTG3-APND,-0.6614300899999996
POD_PIOPIC_2_CTG1-APND,-0.6614300899999996
OTMESA_2_PL1X3-APND,-0.6614825300000002
HARBGN_7_UNITS-APND,-0.661516225
POD_ARCOGN_2_UNITS-APND,-0.6617974000000003
SLAP_SCEC-APND,-0.661942415
POD_KELYRG_6_UNIT-APND,-0.6622348600000001
SLAP_SCEW-APND,-0.66230593
MLAP_ANHM-APND,-0.6624362250000002
SLAP_SCNW-APND,-0.6625499600000002
POD_ELSEGN_2_UN1011-APND,-0.6625504199999999
POD_ELSEGN_2_UN2021-APND,-0.6625504199999999
ELSEGN_2_UN2021-APND,-0.6625504199999999
ELSEGN_2_UN1011-APND,-0.6625504199999999
SCEW_2_PDRP58-APND,-0.6631549750000002
SCEW_2_PDRP60-APND,-0.6631549750000002
SCEW_2_PDRP61-APND,-0.6631549750000002
SCEW_2_PDRP62-APND,-0.6631549750000002
SCEW_2_PDRP63-APND,-0.6631549750000002
SCEW_2_PDRP64-APND,-0.6631549750000002
SCEW_2_PDRP65-APND,-0.6631549750000002
SCEW_2_PDRP66-APND,-0.6631549750000002
SCEW_2_PDRP67-APND,-0.6631549750000002
SCEW_2_PDRP68-APND,-0.6631549750000002
SCEW_2_PDRP69-APND,-0.6631549750000002
SCEW_2_PDRP70-APND,-0.6631549750000002
SCEW_2_PDRP71-APND,-0.6631549750000002
SCEW_2_PDRP72-APND,-0.6631549750000002
SCEW_2_PDRP73-APND,-0.6631549750000002
SCEW_2_PDRP74-APND,-0.6631549750000002
SCEW_2_PDRP75-APND,-0.6631549750000002
SCEW_2_PDRP77-APND,-0.6631549750000002
SCEW_2_PDRP78-APND,-0.6631549750000002
SCEW_2_PDRP79-APND,-0.6631549750000002
SCEW_2_PDRP80-APND,-0.6631549750000002
SCEW_2_PDRP81-APND,-0.6631549750000002
SCEW_2_PDRP82-APND,-0.6631549750000002
SCEW_2_PDRP83-APND,-0.6631549750000002
SCEW_2_PDRP85-APND,-0.6631549750000002
SCEW_2_PDRP89-APND,-0.6631549750000002
SCEW_2_RDRR08-APND,-0.6631549750000002
SCEW_2_RDRR25-APND,-0.6631549750000002
SCEW_2_RDRR26-APND,-0.6631549750000002
SCEW_2_RDRR27-APND,-0.6631549750000002
SCEW_2_PDRP59-APND,-0.6631549750000002
SCEW_2_PDRP141-APND,-0.6631549750000002
SCEW_2_PDRP57-APND,-0.6631549750000002
SCEW_2_PDRP171-APND,-0.6631549750000002
SCEW_2_PDRP117-APND,-0.6631549750000002
SCEW_2_PDRP118-APND,-0.6631549750000002
SCEW_2_PDRP119-APND,-0.6631549750000002
SCEW_2_PDRP120-APND,-0.6631549750000002
SCEW_2_PDRP121-APND,-0.6631549750000002
SCEW_2_PDRP122-APND,-0.6631549750000002
SCEW_2_PDRP123-APND,-0.6631549750000002
SCEW_2_PDRP124-APND,-0.6631549750000002
SCEW_2_PDRP125-APND,-0.6631549750000002
SCEW_2_PDRP130-APND,-0.6631549750000002
SCEW_2_PDRP131-APND,-0.6631549750000002
SCEW_2_PDRP133-APND,-0.6631549750000002
SCEW_2_PDRP159-APND,-0.6631549750000002
SCEW_2_PDRP160-APND,-0.6631549750000002
SCEW_2_PDRP167-APND,-0.6631549750000002
SCEW_2_PDRP116-APND,-0.6631549750000002
SCEW_2_PDRP114-APND,-0.6631549750000002
SCEW_2_PDRP112-APND,-0.6631549750000002
SCEW_2_PDRP103-APND,-0.6631549750000002
SCEW_2_PDRP03-APND,-0.6631549750000002
SCEW_2_PDRP09-APND,-0.6631549750000002
SCEW_2_PDRP10-APND,-0.6631549750000002
SCEW_2_PDRP100-APND,-0.6631549750000002
SCEW_2_PDRP101-APND,-0.6631549750000002
SCEW_2_PDRP102-APND,-0.6631549750000002
SCEW_2_PDRP104-APND,-0.6631549750000002
SCEW_2_PDRP111-APND,-0.6631549750000002
SCEW_2_PDRP105-APND,-0.6631549750000002
SCEW_2_PDRP106-APND,-0.6631549750000002
SCEW_2_PDRP107-APND,-0.6631549750000002
SCEW_2_PDRP108-APND,-0.6631549750000002
SCEW_2_PDRP109-APND,-0.6631549750000002
SCEW_2_PDRP110-APND,-0.6631549750000002
SCEW_2_PDRP168-APND,-0.6631549750000002
SCEW_2_PDRP163-APND,-0.6631549750000002
SCEW_2_PDRP172-APND,-0.6631549750000002
SCEW_2_PDRP39-APND,-0.6631549750000002
SCEW_2_PDRP173-APND,-0.6631549750000002
SCEW_2_PDRP42-APND,-0.6631549750000002
SCEW_2_PDRP43-APND,-0.6631549750000002
SCEW_2_PDRP44-APND,-0.6631549750000002
SCEW_2_PDRP45-APND,-0.6631549750000002
SCEW_2_PDRP46-APND,-0.6631549750000002
SCEW_2_PDRP47-APND,-0.6631549750000002
SCEW_2_PDRP48-APND,-0.6631549750000002
SCEW_2_PDRP49-APND,-0.6631549750000002
SCEW_2_PDRP50-APND,-0.6631549750000002
SCEW_2_PDRP51-APND,-0.6631549750000002
SCEW_2_PDRP52-APND,-0.6631549750000002
SCEW_2_PDRP53-APND,-0.6631549750000002
SCEW_2_PDRP54-APND,-0.6631549750000002
SCEW_2_PDRP55-APND,-0.6631549750000002
SCEW_2_PDRP40-APND,-0.6631549750000002
SCEW_2_PDRP41-APND,-0.6631549750000002
SCEW_2_PDRP38-APND,-0.6631549750000002
SCEW_2_PDRP180-APND,-0.6631549750000002
SCEW_2_PDRP175-APND,-0.6631549750000002
SCEW_2_PDRP56-APND,-0.6631549750000002
SCEW_2_PDRP177-APND,-0.6631549750000002
SCEW_2_PDRP37-APND,-0.6631549750000002
SCEW_2_PDRP179-APND,-0.6631549750000002
SCEW_2_PDRP182-APND,-0.6631549750000002
SCEW_2_PDRP183-APND,-0.6631549750000002
SCEW_2_PDRP186-APND,-0.6631549750000002
SCEW_2_PDRP187-APND,-0.6631549750000002
SCEW_2_PDRP19-APND,-0.6631549750000002
SCEW_2_PDRP190-APND,-0.6631549750000002
SCEW_2_PDRP20-APND,-0.6631549750000002
SCEW_2_PDRP174-APND,-0.6631549750000002
CLAP_OSO-APND,-0.6633333400000001
ATHOS_5_AP2X2-APND,-0.6638770600000001
CARLS1_2_CARCT1-APND,-0.6640358749999999
POD_CARLS1_2_CARCT1-APND,-0.664131785
POD_GRNLF2_1_UNIT-APND,-0.6643583349999997
POD_HNTGBH_2_PL1X3-APND,-0.6644562000000002
POD_HNTGBH_7_UNIT 2-APND,-0.6644562000000002
SLAP_SDG1-APND,-0.664541875
POD_RVSIDE_6_RERCU1-APND,-0.6645818950000002
POD_RVSIDE_6_RERCU2-APND,-0.6645818950000002
POD_MOJAVE_1_SIPHON-APND,-0.6645818950000002
POD_DVLCYN_1_UNITS-APND,-0.6645818950000002
POD_DREWS_6_PL1X4-APND,-0.6645818950000002
POD_COLTON_6_AGUAM1-APND,-0.6645818950000002
POD_CENTRY_6_PL1X4-APND,-0.6645818950000002
DREWS_6_PL1X4-APND,-0.6646058149999998
POD_ULTRCK_2_UNIT-APND,-0.6646157050000003
CENTRY_6_PL1X4-APND,-0.66461651
POD_GALE_1_SR3SR3-APND,-0.6648109750000002
PALOMR_2_PL1X3-APND,-0.6650837550000002
CLAP_BUNDLD-APND,-0.6650869749999999
CLAP_DAC-APND,-0.6650869749999999
MLAP_RVSD-APND,-0.6650984749999997
RVSIDE_6_SPRING-APND,-0.6650984749999997
POD_PALOMR_2_PL1X3-APND,-0.6651878300000004
POD_NIMTG_6_NICOGN-APND,-0.6652059999999997
POD_ESCNDO_6_PL1X2-APND,-0.66522256
POD_ESCNDO_6_UNITB1-APND,-0.66522256
POD_CARLS2_1_CARCT1-APND,-0.6654731450000002
ATHOS_5_AP1X2-APND,-0.6655005150000001
SDG1_1_PDRP122-APND,-0.6655683650000002
SDG1_1_PDRP31-APND,-0.6655683650000002
SDG1_1_PDRP30-APND,-0.6655683650000002
SDG1_1_PDRP28-APND,-0.6655683650000002
SDG1_1_PDRP27-APND,-0.6655683650000002
SDG1_1_PDRP26-APND,-0.6655683650000002
SDG1_1_PDRP25-APND,-0.6655683650000002
SDG1_1_PDRP15-APND,-0.6655683650000002
SDG1_1_PDRP14-APND,-0.6655683650000002
SDG1_1_PDRP123-APND,-0.6655683650000002
SDG1_1_PDRP121-APND,-0.6655683650000002
SDG1_1_PDRP120-APND,-0.6655683650000002
SDG1_1_PDRP119-APND,-0.6655683650000002
SDG1_1_PDRP118-APND,-0.6655683650000002
SDG1_1_PDRP117-APND,-0.6655683650000002
SDG1_1_PDRP114-APND,-0.6655683650000002
SDG1_1_PDRP113-APND,-0.6655683650000002
SDG1_1_PDRP32-APND,-0.6655683650000002
SDG1_1_PDRP106-APND,-0.6655683650000002
SDG1_1_PDRP105-APND,-0.6655683650000002
SDG1_1_PDRP104-APND,-0.6655683650000002
SDG1_1_PDRP111-APND,-0.6655683650000002
SDG1_1_PDRP43-APND,-0.6655683650000002
SDG1_1_PDRP33-APND,-0.6655683650000002
SDG1_1_PDRP34-APND,-0.6655683650000002
SDG1_1_PDRP65-APND,-0.6655683650000002
SDG1_1_PDRP64-APND,-0.6655683650000002
SDG1_1_PDRP63-APND,-0.6655683650000002
SDG1_1_PDRP62-APND,-0.6655683650000002
SDG1_1_PDRP61-APND,-0.6655683650000002
SDG1_1_PDRP60-APND,-0.6655683650000002
SDG1_1_PDRP51-APND,-0.6655683650000002
SDG1_1_PDRP50-APND,-0.6655683650000002
SDG1_1_PDRP49-APND,-0.6655683650000002
SDG1_1_PDRP48-APND,-0.6655683650000002
SDG1_1_PDRP47-APND,-0.6655683650000002
SDG1_1_PDRP46-APND,-0.6655683650000002
SDG1_1_PDRP45-APND,-0.6655683650000002
SDG1_1_PDRP44-APND,-0.6655683650000002
SDG1_1_PDRP102-APND,-0.6655683650000002
SDG1_1_PDRP42-APND,-0.6655683650000002
SDG1_1_PDRP41-APND,-0.6655683650000002
SDG1_1_PDRP40-APND,-0.6655683650000002
SDG1_1_PDRP39-APND,-0.6655683650000002
SDG1_1_PDRP38-APND,-0.6655683650000002
SDG1_1_PDRP37-APND,-0.6655683650000002
SDG1_1_PDRP103-APND,-0.6655683650000002
SDG1_1_PDRP70-APND,-0.6655683650000002
SDG1_1_PDRP101-APND,-0.6655683650000002
SDG1_1_PDRP86-APND,-0.6655683650000002
SDG1_1_PDRP67-APND,-0.6655683650000002
SDG1_1_PDRP100-APND,-0.6655683650000002
SDG1_1_PDRP99-APND,-0.6655683650000002
SDG1_1_PDRP98-APND,-0.6655683650000002
SDG1_1_PDRP97-APND,-0.6655683650000002
SDG1_1_PDRP96-APND,-0.6655683650000002
SDG1_1_PDRP93-APND,-0.6655683650000002
SDG1_1_PDRP91-APND,-0.6655683650000002
SDG1_1_PDRP89-APND,-0.6655683650000002
SDG1_1_PDRP88-APND,-0.6655683650000002
SDG1_1_PDRP66-APND,-0.6655683650000002
SDG1_1_PDRP85-APND,-0.6655683650000002
SDG1_1_PDRP05-APND,-0.6655683650000002
SDG1_1_PDRP84-APND,-0.6655683650000002
SDG1_1_PDRP09-APND,-0.6655683650000002
SDG1_1_PDRP07-APND,-0.6655683650000002
SDG1_1_PDRP06-APND,-0.6655683650000002
SDG1_1_PDRP08-APND,-0.6655683650000002
SDG1_1_PDRP04-APND,-0.6655683650000002
SDG1_1_PDRP68-APND,-0.6655683650000002
SDG1_1_PDRP69-APND,-0.6655683650000002
SDG1_1_PDRP71-APND,-0.6655683650000002
SCEC_1_PDRP156-APND,-0.6662303049999999
SCEC_1_PDRP146-APND,-0.6662303049999999
SCEC_1_PDRP155-APND,-0.6662303049999999
SCEC_1_PDRP154-APND,-0.6662303049999999
SCEC_1_PDRP153-APND,-0.6662303049999999
SCEC_1_PDRP152-APND,-0.6662303049999999
SCEC_1_PDRP151-APND,-0.6662303049999999
SCEC_1_PDRP150-APND,-0.6662303049999999
SCEC_1_PDRP149-APND,-0.6662303049999999
SCEC_1_PDRP148-APND,-0.6662303049999999
SCEC_1_PDRP147-APND,-0.6662303049999999
SCEC_1_PDRP141-APND,-0.6662303049999999
SCEC_1_PDRP145-APND,-0.6662303049999999
SCEC_1_PDRP144-APND,-0.6662303049999999
SCEC_1_PDRP143-APND,-0.6662303049999999
SCEC_1_PDRP142-APND,-0.6662303049999999
SCEC_1_PDRP140-APND,-0.6662303049999999
SCEC_1_PDRP14-APND,-0.6662303049999999
SCEC_1_PDRP139-APND,-0.6662303049999999
SCEC_1_PDRP138-APND,-0.6662303049999999
SCEC_1_PDRP137-APND,-0.6662303049999999
SCEC_1_PDRP135-APND,-0.6662303049999999
SCEC_1_PDRP134-APND,-0.6662303049999999
SCEC_1_PDRP136-APND,-0.6662303049999999
SCEC_1_PDRP114-APND,-0.6662303049999999
SCEC_1_PDRP133-APND,-0.6662303049999999
SCEC_1_PDRP102-APND,-0.6662303049999999
SCEC_1_PDRP11-APND,-0.6662303049999999
SCEC_1_PDRP109-APND,-0.6662303049999999
SCEC_1_PDRP108-APND,-0.6662303049999999
SCEC_1_PDRP107-APND,-0.6662303049999999
SCEC_1_PDRP106-APND,-0.6662303049999999
SCEC_1_PDRP105-APND,-0.6662303049999999
SCEC_1_PDRP104-APND,-0.6662303049999999
SCEC_1_PDRP103-APND,-0.6662303049999999
SCEC_1_PDRP101-APND,-0.6662303049999999
SCEC_1_PDRP111-APND,-0.6662303049999999
SCEC_1_PDRP100-APND,-0.6662303049999999
SCEC_1_PDRP10-APND,-0.6662303049999999
SCEC_1_PDRP09-APND,-0.6662303049999999
SCEC_1_PDRP08-APND,-0.6662303049999999
SCEC_1_PDRP07-APND,-0.6662303049999999
SCEC_1_PDRP06-APND,-0.6662303049999999
SCEC_1_PDRP05-APND,-0.6662303049999999
SCEC_1_DERP01-APND,-0.6662303049999999
